,HOMO (eV),LUMO (eV),EA (eV),# C,# B,# O,HOMO-LUMO gap,# Li,# H,No. of Aromatic Rings
20,-0.5056973841132556,0.8556246169105655,-0.5114836808426556,-0.3486861677253577,0.06695661315233828,-0.6117226345411184,1.5039886962013935,-0.4152409331876183,-0.37202330929911837,-0.26359889248730123
21,-0.4074774716607518,-0.8632059089264319,-0.5490395725313383,-0.3486861677253577,0.06695661315233828,-0.6117226345411184,-0.3508721916451361,-0.4152409331876183,-0.37202330929911837,-0.26359889248730123
22,-0.5384373549307566,0.971315133072671,-0.8588756789629702,-0.3486861677253577,0.06695661315233828,-0.6117226345411184,1.6620261709506499,-0.4152409331876183,-0.37202330929911837,-0.26359889248730123
23,-0.5384373549307566,0.9465243081807913,-0.5020947079204847,-0.3486861677253577,0.06695661315233828,-0.6117226345411184,1.637072885463925,-0.4152409331876183,-0.37202330929911837,-0.26359889248730123
24,-0.5449853490942568,0.8638882252078588,-0.6617072475973863,-0.3486861677253577,0.06695661315233828,-0.6117226345411184,1.5622130290037513,-0.4152409331876183,-0.37202330929911837,-0.26359889248730123
25,-0.47950540745925463,1.0622148243428968,-0.8494867060407993,-0.3486861677253577,0.06695661315233828,-0.6117226345411184,1.6786616946084658,-0.4152409331876183,-0.37202330929911837,-0.26359889248730123
26,-0.5711773257482577,-0.8218878674399654,-0.520872653764826,-0.3486861677253577,0.06695661315233828,-0.6117226345411184,-0.10133933677788973,-0.4152409331876183,-0.37202330929911837,-0.26359889248730123
27,-0.5515333432577574,0.8638882252078588,-0.6710962205195568,-0.3486861677253577,0.06695661315233828,-0.6117226345411184,1.5705307908326593,-0.4152409331876183,-0.37202330929911837,-0.26359889248730123
28,-0.6497532557102607,-0.7805698259534993,-0.46453881623180243,-0.3486861677253577,0.06695661315233828,-0.6117226345411184,0.0400626143135497,-0.4152409331876183,-0.37202330929911837,-0.26359889248730123
29,-0.5646293315847576,0.9052062666943249,-0.5114836808426556,-0.3486861677253577,0.06695661315233828,-0.6117226345411184,1.628755123635017,-0.4152409331876183,-0.37202330929911837,-0.26359889248730123
30,-0.4074774716607518,-0.8632059089264319,-0.5678175183756796,-0.3486861677253577,0.06695661315233828,-0.6117226345411184,-0.3508721916451361,-0.4152409331876183,-0.37202330929911837,-0.26359889248730123
31,-0.4729574132957545,-0.7061973512778598,-0.642929301753045,-0.3486861677253577,0.06695661315233828,-0.6117226345411184,-0.10965709860679812,-0.4152409331876183,-0.37202330929911837,-0.26359889248730123
32,-0.7807131389802655,-0.31780776130507693,0.07063264033192562,-0.3486861677253577,0.06695661315233828,-0.6117226345411184,0.6722125133105731,-0.4152409331876183,-0.37202330929911837,-0.26359889248730123
33,-0.17174968177474367,-0.8301514757372589,-0.6147623829865327,-0.3486861677253577,0.06695661315233828,-0.6117226345411184,-0.6170405701701985,-0.4152409331876183,-0.37202330929911837,-0.26359889248730123
34,-0.28961357671774773,-0.7888334342507923,-0.5114836808426556,-0.3486861677253577,0.06695661315233828,-0.6117226345411184,-0.42573204810530985,-0.4152409331876183,-0.37202330929911837,-0.26359889248730123
35,-0.36164151251625054,-0.7557790010616193,-0.520872653764826,-0.3486861677253577,0.06695661315233828,-0.6117226345411184,-0.3009656206716868,-0.4152409331876183,-0.37202330929911837,-0.26359889248730123
36,-0.28961357671774773,0.9134698749916181,-0.586595464220021,-0.3486861677253577,0.06695661315233828,-0.6117226345411184,1.2877268886497804,-0.4152409331876183,-0.37202330929911837,-0.26359889248730123
37,-0.5973693024022587,-0.3756530193861296,0.05185469448758428,-0.3486861677253577,0.06695661315233828,-0.6117226345411184,0.3810908492987862,-0.4152409331876183,-0.37202330929911837,-0.26359889248730123
38,-0.6366572673832605,-0.7475153927643262,-0.39881600577660753,-0.3486861677253577,0.06695661315233828,-0.6117226345411184,0.05669813797136612,-0.4152409331876183,-0.37202330929911837,-0.46039532591960136
39,-0.4271214541512527,-1.0450052914668833,-0.6898741663638981,-0.3486861677253577,0.06695661315233828,-0.6117226345411184,-0.508909666394392,-0.4152409331876183,-0.37202330929911837,-0.46039532591960136
40,-0.3878334891702515,-0.48307992725094184,-0.08897989934497558,-0.3486861677253577,0.06695661315233828,-0.6117226345411184,0.0067915669979168505,-0.4152409331876183,-0.37202330929911837,-0.46039532591960136
41,-0.12591372263024184,-0.7805698259534993,-0.5396505996091674,-0.3486861677253577,0.06695661315233828,-0.6117226345411184,-0.6253583319991067,-0.4152409331876183,-0.37202330929911837,-0.46039532591960136
42,-0.36818950667975064,-0.7475153927643262,-0.46453881623180243,-0.3486861677253577,0.06695661315233828,-0.6117226345411184,-0.2843300970138704,-0.4152409331876183,-0.37202330929911837,-0.46039532591960136
43,-0.3485455241892498,-0.42523466916988917,-0.09836887226714645,-0.3486861677253577,0.06695661315233828,-0.6117226345411184,0.015109328826824878,-0.4152409331876183,-0.37202330929911837,-0.46039532591960136
44,-0.3878334891702515,-0.5078707521428218,-0.15470270980017048,-0.3486861677253577,0.06695661315233828,-0.6117226345411184,-0.01816171848880797,-0.4152409331876183,-0.37202330929911837,-0.46039532591960136
45,3.501675043948889,2.3843921519098177,1.3850888494358184,-0.3486861677253577,0.06695661315233828,-0.6117226345411184,-2.04769560474241,1.5526400110493552,-0.37202330929911837,-0.26359889248730123
46,3.501675043948889,2.3843921519098177,1.3099770660584529,-0.3486861677253577,0.06695661315233828,-0.6117226345411184,-2.04769560474241,1.5526400110493552,-0.37202330929911837,-0.26359889248730123
47,3.501675043948889,2.392655760207111,0.6903048531951893,-0.3486861677253577,0.06695661315233828,-0.6117226345411184,-2.04769560474241,1.5526400110493552,-0.37202330929911837,-0.26359889248730123
48,3.495127049785389,2.3843921519098177,0.16452236955363234,-0.43314570612994435,1.2833350854198171,-0.6117226345411184,-2.0393778429135017,1.5526400110493552,-0.37202330929911837,-0.46039532591960136
49,3.495127049785389,2.3843921519098177,0.5588592322848002,-0.43314570612994435,1.2833350854198171,-0.6117226345411184,-2.0393778429135017,1.5526400110493552,-0.37202330929911837,-0.46039532591960136
50,3.495127049785389,2.3843921519098177,0.16452236955363234,-0.43314570612994435,1.2833350854198171,-0.6117226345411184,-2.0393778429135017,1.5526400110493552,-0.37202330929911837,-0.46039532591960136
51,-0.05388578683173902,-0.607034051710341,-2.7460592363192733,-0.010848014107011101,0.06695661315233828,-0.6117226345411184,-0.5421807137100247,-0.4152409331876183,0.32114832683086314,-0.06680245905500105
52,-0.014597821850737863,-0.640088484899514,-2.6615584800197376,-0.010848014107011101,0.06695661315233828,-0.6117226345411184,-0.6253583319991067,-0.4152409331876183,0.32114832683086314,-0.06680245905500105
53,-0.09317375181274076,-0.6896701346832732,-2.614613615408884,-0.010848014107011101,0.06695661315233828,-0.6117226345411184,-0.5671339991967492,-0.4152409331876183,0.32114832683086314,-0.06680245905500105
54,-0.29616157088124784,-0.3343349778996635,-0.042035034734122435,-0.09530755251159775,1.2833350854198171,-0.6117226345411184,0.0317448524846413,-0.4152409331876183,0.32114832683086314,-0.26359889248730123
55,-0.23068162924624572,-0.6648793097913936,-0.4082049786987784,-0.09530755251159775,1.2833350854198171,-0.6117226345411184,-0.38414323896076896,-0.4152409331876183,0.32114832683086314,-0.26359889248730123
56,0.09017008476526601,-1.1276413744398157,-1.0654330832507246,-0.09530755251159775,1.2833350854198171,-0.6117226345411184,-1.2491904691672222,-0.4152409331876183,0.32114832683086314,-0.26359889248730123
57,-0.4336694483147528,0.08710904526229277,-0.5678175183756796,-0.09530755251159775,1.2833350854198171,-0.6117226345411184,0.6389414659949403,-0.4152409331876183,0.32114832683086314,-0.26359889248730123
58,-0.47950540745925463,-0.6566157014941005,2.7277119773062233,-0.09530755251159775,1.2833350854198171,-0.6117226345411184,-0.05143276580444045,-0.4152409331876183,0.32114832683086314,-0.26359889248730123
59,-0.4271214541512527,-0.8301514757372589,1.8733154413886928,-0.09530755251159775,1.2833350854198171,-0.6117226345411184,-0.29264785884277844,-0.4152409331876183,0.32114832683086314,-0.26359889248730123
60,0.031238137293763978,-1.2681227154938017,1.9014823601552047,-0.09530755251159775,1.2833350854198171,-0.6117226345411184,-1.3157325637984878,-0.4152409331876183,0.32114832683086314,-0.26359889248730123
61,-0.1521056992842428,-0.8466786923318455,1.9484272247660581,-0.09530755251159775,1.2833350854198171,-0.6117226345411184,-0.6503116174858313,-0.4152409331876183,0.32114832683086314,-0.26359889248730123
62,-0.33544953586224957,-0.929314775304778,0.8311394470277491,-0.09530755251159775,1.2833350854198171,-0.6117226345411184,-0.508909666394392,-0.4152409331876183,0.32114832683086314,-0.26359889248730123
63,-0.11936572846674173,-0.7144609595751532,-0.4739277891539729,-0.09530755251159775,1.2833350854198171,-0.6117226345411184,-0.5671339991967492,-0.4152409331876183,0.32114832683086314,-0.26359889248730123
64,-0.08662575764924067,-1.0615325080614701,-0.830708760196458,-0.09530755251159775,1.2833350854198171,-0.6117226345411184,-0.958068805155435,-0.4152409331876183,0.32114832683086314,-0.26359889248730123
65,-0.32890154169874947,-0.7805698259534993,-0.5020947079204847,-0.09530755251159775,1.2833350854198171,-0.6117226345411184,-0.35918995347404414,-0.4152409331876183,0.32114832683086314,-0.26359889248730123
66,-0.4926013957862554,0.11189987015417238,-0.6147623829865327,-0.09530755251159775,1.2833350854198171,-0.6117226345411184,0.7387546079418388,-0.4152409331876183,0.32114832683086314,-0.26359889248730123
67,-0.36818950667975064,-0.5987704434130475,-0.3143152494770717,-0.09530755251159775,1.2833350854198171,-0.6117226345411184,-0.13461038409352258,-0.4152409331876183,0.32114832683086314,-0.26359889248730123
68,-0.13246171679374194,-0.8549423006291385,-0.6241513559087036,-0.09530755251159775,1.2833350854198171,-0.6117226345411184,-0.6919004266303724,-0.4152409331876183,0.32114832683086314,-0.26359889248730123
69,-0.25032561173674656,-0.582243226818461,1.920260305999546,-0.09530755251159775,1.2833350854198171,-0.6117226345411184,-0.26769457335605396,-0.4152409331876183,0.32114832683086314,-0.26359889248730123
70,0.1687460147272689,-1.4086040565477869,0.6339710156621653,-0.09530755251159775,1.2833350854198171,-0.6117226345411184,-1.6318075132969998,-0.4152409331876183,0.32114832683086314,-0.26359889248730123
71,-0.4271214541512527,-0.7227245678724463,1.9484272247660581,-0.09530755251159775,1.2833350854198171,-0.6117226345411184,-0.18451695506697186,-0.4152409331876183,0.32114832683086314,-0.26359889248730123
72,-0.3943814833337516,-0.4913435355482353,0.587026151051312,-0.09530755251159775,1.2833350854198171,-0.6117226345411184,-0.0015261948309915464,-0.4152409331876183,0.32114832683086314,-0.26359889248730123
73,-0.08007776348573999,-0.9623692084939511,-0.8119308143521167,-0.09530755251159775,1.2833350854198171,-0.6117226345411184,-0.8748911868663529,-0.4152409331876183,0.32114832683086314,-0.26359889248730123
74,-0.2765175883907475,-0.8549423006291385,-0.586595464220021,-0.09530755251159775,1.2833350854198171,-0.6117226345411184,-0.5172274282233001,-0.4152409331876183,0.32114832683086314,-0.26359889248730123
75,-0.21103764675574482,-1.0532688997641764,1.2724211743697702,-0.09530755251159775,1.2833350854198171,-0.6117226345411184,-0.7917135685772708,-0.4152409331876183,0.32114832683086314,-0.26359889248730123
76,0.26696592717977213,-1.2598591071965077,-1.1874897312389432,-0.09530755251159775,1.2833350854198171,-0.6117226345411184,-1.6151719896391832,-0.4152409331876183,0.32114832683086314,-0.26359889248730123
77,-0.11936572846674173,-1.0367416831695904,-1.7226611878026712,-0.09530755251159775,1.2833350854198171,-0.6117226345411184,-0.8915267105241693,-0.4152409331876183,0.32114832683086314,-0.26359889248730123
78,-0.0735297693222399,-1.0697961163587633,1.0940306888485278,-0.09530755251159775,1.2833350854198171,-0.6117226345411184,-0.9830220906421595,-0.4152409331876183,0.32114832683086314,-0.26359889248730123
79,-0.36818950667975064,0.07058182866770625,-0.5772064912978501,-0.09530755251159775,1.2833350854198171,-0.6117226345411184,0.5391283240480421,-0.4152409331876183,0.32114832683086314,-0.26359889248730123
80,-0.32890154169874947,-0.8797331255210181,-0.642929301753045,-0.09530755251159775,1.2833350854198171,-0.6117226345411184,-0.4590030954209427,-0.4152409331876183,0.32114832683086314,-0.26359889248730123
81,-0.3092575592082486,0.045791003775826275,-0.642929301753045,-0.09530755251159775,1.2833350854198171,-0.6117226345411184,0.4393151821011435,-0.4152409331876183,0.32114832683086314,-0.26359889248730123
82,-0.18484567010174385,-0.9127875587101911,-0.699263139286069,-0.09530755251159775,1.2833350854198171,-0.6117226345411184,-0.6835826648014642,-0.4152409331876183,0.32114832683086314,-0.26359889248730123
83,-0.2241336350827456,-0.9623692084939511,-0.7555969768190927,-0.09530755251159775,1.2833350854198171,-0.6117226345411184,-0.6835826648014642,-0.4152409331876183,0.32114832683086314,-0.26359889248730123
84,-0.37473750084325075,-0.47481631895364873,-0.19225860148885318,-0.09530755251159775,1.2833350854198171,-0.6117226345411184,0.0067915669979168505,-0.4152409331876183,0.32114832683086314,-0.26359889248730123
85,-1.6712403452162972,-0.6731429180886866,0.07063264033192562,-1.4466601669849841,-1.1494218591151404,0.7630766884481993,1.445764363399036,-0.4152409331876183,-2.451538217689063,-1.050784626216502
86,-1.5337324677827928,-0.3673894110888365,0.202078261242315,-1.1088220133666375,-1.1494218591151404,0.7630766884481993,1.5788485526615674,-0.4152409331876183,-1.7583665815590814,-0.8539881927842017
87,-1.5337324677827928,-0.2764897198186104,0.1363554507871201,-0.6865243213437043,-1.1494218591151404,2.1378760114375175,1.670343932779558,-0.4152409331876183,-1.0651949454290999,-0.6571917593519015
88,-0.4074774716607518,0.45070781034319596,0.9344181491716266,-0.770983859748291,-1.1494218591151404,0.7630766884481993,0.9716519391512688,-0.4152409331876183,-0.37202330929911837,-0.6571917593519015
89,0.47650174041177984,0.3184900775865038,-0.3049262765549008,-1.4466601669849841,-1.1494218591151404,0.7630766884481993,-0.2843300970138704,1.5526400110493552,-2.451538217689063,-1.050784626216502
90,0.08362209060176591,0.772988533937633,0.9062512304051146,-1.1088220133666375,-1.1494218591151404,0.7630766884481993,0.6722125133105731,1.5526400110493552,-1.7583665815590814,-0.8539881927842017
91,0.12945804974626718,0.7812521422349261,0.8968622574829439,-0.770983859748291,-1.1494218591151404,0.7630766884481993,0.6223059423371238,1.5526400110493552,-1.0651949454290999,-0.6571917593519015
92,0.509241711229281,0.9382606998834979,1.0189189054711625,-0.770983859748291,-1.1494218591151404,0.7630766884481993,0.2979132310097041,1.5526400110493552,-0.7186091273641092,-0.6571917593519015
93,-0.02114581601423796,0.6572980177755273,0.9156402033272852,-0.6865243213437043,-1.1494218591151404,2.1378760114375175,0.6888480369683895,1.5526400110493552,-1.0651949454290999,-0.6571917593519015
94,0.7056815361342879,1.037423999451017,0.9625850679381386,-0.770983859748291,-1.1494218591151404,0.7630766884481993,0.14819351808935627,1.5526400110493552,-0.37202330929911837,-0.6571917593519015
95,-0.19139366426524396,0.43418059374860946,0.5776371781291415,-0.6020647829391177,-1.1494218591151404,3.5126753344268353,0.6722125133105731,1.5526400110493552,-1.0651949454290999,-0.6571917593519015
96,1.3997689174653132,1.4092863728292135,1.2536432285254289,-0.770983859748291,-1.1494218591151404,0.7630766884481993,-0.35918995347404414,3.520520955286329,-1.0651949454290999,-0.6571917593519015
97,1.4979888299178168,1.4258135894238002,1.2442542556032585,-0.770983859748291,-1.1494218591151404,0.7630766884481993,-0.4756386190787591,3.520520955286329,-0.7186091273641092,-0.6571917593519015
98,1.1902331042333054,1.3183866815589877,1.1691424722258932,-0.6865243213437043,-1.1494218591151404,2.1378760114375175,-0.18451695506697186,3.520520955286329,-1.0651949454290999,-0.6571917593519015
99,1.7140726373133246,1.4919224558021462,1.3287550119027944,-0.770983859748291,-1.1494218591151404,0.7630766884481993,-0.6835826648014642,3.520520955286329,-0.37202330929911837,-0.6571917593519015
100,1.0134372618187992,1.1365872990185362,0.9813630137824799,-0.6020647829391177,-1.1494218591151404,3.5126753344268353,-0.14292814592243097,3.520520955286329,-1.0651949454290999,-0.6571917593519015
101,0.5550776703737827,2.070375036612674,0.812361501183408,-0.8554433981528776,-1.1494218591151404,-0.6117226345411184,1.3792222687677709,-0.4152409331876183,-0.7186091273641092,-0.46039532591960136
102,-0.7021372090182626,0.18627234482981156,0.8029725282612373,-0.8554433981528776,-1.1494218591151404,0.07567702695354044,1.0797828429270753,-0.4152409331876183,-1.0651949454290999,-0.6571917593519015
103,-1.127756829645778,-0.7970970425480858,-1.440992000137551,-0.8554433981528776,-1.1494218591151404,2.1378760114375175,0.6306237041660322,-0.4152409331876183,-2.1049523996240724,-0.8539881927842017
104,-0.11936572846674173,0.9217334832889115,1.5822572808014022,-0.770983859748291,-1.1494218591151404,-0.6117226345411184,1.0881006047559834,-0.4152409331876183,-0.37202330929911837,-0.6571917593519015
105,-0.0604337809952397,1.0539512160456037,0.014298802798901595,-0.770983859748291,-1.1494218591151404,0.07567702695354044,1.1380071757294326,-0.4152409331876183,-0.7186091273641092,-0.6571917593519015
106,-1.383128602022287,-0.04510868749439944,0.48374744890743476,-0.770983859748291,-1.1494218591151404,0.7630766884481993,1.7119327419240988,-0.4152409331876183,-1.0651949454290999,-0.6571917593519015
107,-1.1408528179727784,-0.2516988949267308,-1.1029889749394073,-0.770983859748291,-1.1494218591151404,1.4504763499428583,1.187913746702882,-0.4152409331876183,-1.4117807634940907,-0.6571917593519015
108,-1.383128602022287,-0.04510868749439944,0.48374744890743476,-0.770983859748291,-1.1494218591151404,0.7630766884481993,1.7119327419240988,-0.4152409331876183,-1.0651949454290999,-0.6571917593519015
